@relation lr_RP

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute class numeric

@data
3.870511,6.99619,0.651565,5.736225,5.207699,-4.25027,-7.335496,5.673152,2.039407,1.352371,-3.751109,6.613861,-2.591935,-1.005187,-1.070052,0.637629,3
5.561206,6.59623,-0.103478,6.334246,5.931166,-3.34688,-6.857843,6.947713,4.029063,2.083677,-3.588171,6.447103,-1.207258,0.091003,0.113194,3.681208,24
8.191174,12.906905,-1.166124,7.887798,9.198276,-0.861228,-6.838681,5.953966,6.094158,4.679678,-4.640177,9.8636,-1.062789,1.448569,0.493612,2.694085,14
3.792632,3.522121,0.495233,7.18313,2.343212,-4.930418,-9.110035,3.389998,1.133039,2.376581,-4.308876,5.593758,-1.239091,-2.950061,0.468302,2.785703,12
6.525596,7.802445,-2.006667,6.647673,5.280748,-1.792847,-7.805709,4.881496,4.012159,5.769394,-4.349565,6.98464,-2.441436,0.647722,0.626384,-3.886717,11
4.3345,6.619083,-1.44978,4.470766,5.846389,-4.054752,-6.326825,5.295642,1.402845,0.635297,-5.252826,4.528458,-3.705394,0.758073,0.251413,2.551638,22
5.136819,6.964274,0.040806,6.268445,7.187768,-6.375186,-9.01853,2.786844,2.354833,2.460417,-4.354837,5.427039,0.201118,0.95466,0.5069,8.381086,1
4.702629,2.679644,-2.576856,2.72177,2.404862,-2.933196,-10.06278,7.028483,1.646558,2.152233,-4.611916,4.003023,-6.893424,-1.83199,-0.34841,-3.640139,16
4.650299,5.176775,-0.020076,7.312437,4.426033,-3.380241,-7.027671,6.588773,2.966382,2.343543,-4.744063,6.483061,-2.497838,-0.791075,-0.34398,4.150192,10
5.388583,5.887189,1.277863,5.034708,8.050267,-3.976396,-9.05075,7.318762,1.788965,0.177379,-5.82902,5.269412,-1.82786,0.047555,-1.488296,6.852576,0
6.651027,7.517506,0.656706,5.333705,4.456593,0.051731,-7.181783,4.975644,-0.774703,0.927471,-3.938679,6.221868,0.042887,-2.30809,0.165781,0.708151,12
4.224047,4.537416,-0.675417,5.460874,3.760743,-4.710695,-7.110784,4.812007,-0.163807,5.530482,-4.322917,4.738564,-2.038706,1.071554,-2.050204,-1.063099,8
4.324773,3.17353,0.99907,7.375653,1.581006,-3.085065,-7.703917,6.213268,2.561319,2.171962,-2.694556,6.042884,0.592711,-2.779893,0.32856,0.301832,24
5.715991,9.851236,-4.863893,5.237481,8.579503,-5.223426,-9.002831,2.534492,6.748624,4.191818,-5.506111,4.923374,-3.182701,2.305988,3.949274,-1.286571,8
5.267546,6.538453,-0.000667,7.49771,4.960334,-4.496286,-7.894467,4.958529,2.54753,3.409666,-4.582453,6.993766,-0.838562,0.336031,-0.449681,4.081216,19
3.185448,4.324973,-1.056012,1.212624,6.359359,-5.593514,-4.757499,4.84774,0.365535,-1.983666,-2.397082,1.076071,-2.35152,1.563134,1.016479,3.079789,7
8.625508,11.950674,-1.318897,7.798123,9.515279,-1.11793,-6.889925,6.719584,6.598708,5.086841,-4.544281,9.236801,-1.347014,1.5912,0.969913,1.651585,14
5.588812,5.286156,-0.9192,4.833841,4.166443,-1.540975,-7.241317,5.560464,2.138666,2.343887,-4.187333,5.550276,-2.358275,-0.577961,-0.05939,1.395876,10
5.095757,4.34517,0.968796,5.73989,2.453166,0.434849,-6.027174,2.398498,2.229333,4.082695,-1.491598,6.771641,-0.693492,-3.254123,0.572414,2.339717,17
5.017387,7.788802,0.156716,7.822848,5.664065,-4.398771,-7.223664,4.009446,2.849848,3.626688,-4.360471,7.453421,-0.507999,-0.272306,-0.057572,4.434987,5
4.332124,8.848188,-3.256975,1.729686,5.628159,-2.299785,-5.213361,4.192016,0.098498,-0.995111,-4.402135,3.760969,-6.283024,0.629016,1.282757,-3.016325,3
6.319172,6.578053,0.288562,6.730891,5.129655,-2.402121,-8.611831,4.300101,2.115338,4.575664,-5.540049,7.543067,-1.277906,0.330131,-1.559754,4.234776,13
6.804723,7.206624,-0.539312,7.717532,5.4535,-1.146462,-7.872398,6.5196,5.629438,6.151731,-5.360805,8.70035,-1.986619,0.800941,-0.884325,-2.02311,5
6.483217,7.093607,-0.875117,6.237362,4.455638,-0.248874,-6.169576,6.456756,3.369183,2.597818,-4.116578,7.066041,-1.85777,-1.273171,0.62181,2.026284,24
6.291083,1.237875,-1.730347,2.506765,0.405668,0.355805,-7.107232,8.37729,-0.077943,0.707279,-6.111741,2.873566,-3.01851,-1.014411,-0.274898,-4.316534,11
4.762564,3.459167,-0.580785,6.591839,1.731412,-2.647115,-9.069964,2.329831,2.57153,5.769463,-4.633645,6.541811,-2.349308,-1.282569,0.123387,-3.018988,8
5.209656,8.659505,0.749556,7.951392,6.401863,-4.0554,-8.272545,3.744943,2.472416,4.878796,-4.748544,8.825925,-1.985564,-0.054844,-2.09044,5.866637,0
6.579396,6.595767,0.177112,5.76218,5.73352,-1.201097,-6.714955,6.355141,3.639417,4.301325,-5.095516,6.652243,-0.528433,1.041847,-0.911535,-1.447738,15
5.397379,7.653128,0.259907,10.176666,5.33684,-3.194627,-6.835984,5.743103,4.360211,4.031024,-5.09628,8.786091,-0.90456,-0.499411,-0.221011,7.442455,25
7.124034,5.798357,0.17329,8.24878,2.781986,0.386881,-8.776483,5.262788,4.806978,7.780017,-2.929941,9.533501,-1.291969,-3.233446,-0.757346,-0.346623,10
6.995662,10.018696,1.183346,6.410307,6.078748,-0.514003,-8.565379,3.090301,0.63313,2.220366,-5.318333,7.971772,2.645575,2.718757,-1.932401,2.953569,13
5.00989,1.35705,1.423291,6.639054,1.237383,-3.682744,-10.243692,2.208672,0.544096,5.138884,-5.250694,5.674002,-0.976701,-3.301756,0.193091,-2.78802,2
9.143409,9.87406,-1.685281,5.290598,6.786997,1.135517,-7.345592,6.49756,3.937656,2.859207,-4.739463,7.550528,-0.551437,0.765311,1.478294,0.271587,14
6.665999,7.032752,-1.219055,7.069691,1.718355,1.510211,-6.986569,3.449019,0.894849,4.167404,-5.735906,7.621768,-0.932698,-1.610221,0.129725,0.435369,6
6.168583,2.898997,-2.186881,3.59827,2.15333,-0.587371,-6.176842,9.418311,1.556954,3.992302,-4.587469,4.169518,-3.801635,0.466213,-1.363008,-4.182559,14
6.740507,6.972883,-2.830078,2.470876,4.08284,0.198806,-8.554309,1.722581,1.014863,2.755911,-6.303688,4.76098,-4.321205,-0.429651,1.998133,-7.278465,15
5.166441,8.158319,0.295281,6.683694,5.998041,-4.493139,-8.848195,3.518571,0.569544,4.024901,-4.826599,7.680317,-2.829515,0.676529,-2.456702,4.977054,0
4.864897,4.741108,-0.202991,6.46562,5.257909,-5.525067,-9.452021,2.169877,2.642728,4.504915,-3.990402,5.109253,0.003702,-0.175884,0.778336,4.948398,8
5.104428,6.493449,-1.448984,7.069681,3.700279,-2.154475,-6.518892,5.28984,1.435602,3.750791,-5.750445,6.262012,-1.992523,-0.420567,-0.670421,3.536398,5
2.588101,4.379684,-2.489684,3.197497,3.393049,-3.462092,-5.15976,8.302411,2.997961,-1.565929,-3.590412,2.447349,-4.51426,-0.457042,0.996327,-2.351242,9
3.513899,6.891922,-0.328412,6.268516,5.785207,-6.13629,-6.678807,3.806053,2.110757,2.694579,-4.325151,5.78309,-2.648272,-0.599727,-0.032563,4.251491,15
5.255747,6.988146,-2.561864,2.258114,3.551794,-0.693421,-7.451054,2.846352,-0.056089,0.704034,-5.027442,4.497687,-5.484168,-1.761712,1.456184,-4.810693,3
5.628905,3.927359,0.505063,4.958077,3.060931,-1.075421,-6.426182,5.644368,1.552383,1.611535,-4.393209,5.588898,-1.600595,-2.069535,0.218203,1.463242,24
3.286286,4.340142,-2.023169,3.28352,5.431961,-6.683871,-6.521677,3.392574,2.095119,1.256896,-3.510956,2.092212,-2.076383,1.029019,1.885988,1.253045,7
4.326168,8.309934,-1.142446,5.632337,4.30911,-2.425355,-6.10074,2.624526,0.965998,1.225011,-5.068155,6.518286,-3.210832,-0.434561,0.444231,2.546288,2
4.124711,5.714012,1.886969,7.419278,3.609327,-6.763844,-10.515303,0.329753,-1.646228,3.115947,-5.070617,7.063758,-0.602462,-1.608435,-1.187907,4.28817,18
4.725808,8.497382,-0.136632,7.212545,7.416738,-6.994982,-8.526507,2.01797,2.878656,2.850678,-4.592572,6.405204,0.249206,1.170103,0.696006,8.139934,1
6.660323,1.808994,-0.534931,6.852964,1.043729,-2.237066,-11.508262,4.587163,0.65607,5.039907,-5.04916,5.410898,0.283545,-0.450943,-0.89505,0.754644,8
5.338151,6.460036,-3.877269,4.521069,6.025515,-5.332325,-10.131509,1.129974,3.862379,4.318537,-5.426192,3.398793,-1.619237,1.632415,3.214998,-0.406498,8
7.436642,10.301469,-0.161402,5.815685,5.845663,0.577181,-8.26429,2.207566,1.132052,3.708795,-5.122094,7.866652,1.632983,1.555347,-1.262674,3.316418,13
4.853659,5.409991,1.400948,7.294317,4.911995,-3.584778,-7.147248,6.521933,3.580899,3.451503,-3.017597,6.957812,-1.0233,-1.839615,-0.325806,-0.454949,24
5.629648,6.180222,-2.180828,0.983365,3.249732,0.378936,-6.251777,7.306645,1.037779,-0.559615,-2.16527,4.912944,-5.657472,-0.832356,-0.436789,-3.089255,16
5.293984,5.338519,-1.235608,3.356722,5.231064,-1.862838,-9.818154,7.856682,4.049499,-0.861402,-5.305666,5.804275,-5.181035,1.264285,-0.554259,-2.595477,20
5.258983,6.504512,-0.204799,6.934896,5.898356,-3.248831,-7.131251,5.28722,3.421699,2.36001,-4.122649,6.665735,-2.048582,-0.580786,0.216013,7.503548,1
5.135325,7.7742,-1.31903,5.134212,5.584441,-2.599091,-6.174492,4.153713,2.026479,1.925018,-5.242689,5.882141,-3.168238,-0.23262,0.676852,1.787418,11
3.931882,5.91194,1.938515,7.117506,2.235487,-5.5735,-10.670798,-1.51958,-3.203151,3.730192,-5.279891,7.371058,-0.479282,-1.854721,-1.765299,2.501559,18
3.623002,3.493598,-1.452258,1.978405,3.440382,-4.120583,-8.117843,8.380978,0.415677,-1.623641,-2.806021,3.037407,-5.641438,0.412115,-0.824711,-3.71173,16
6.169661,7.395951,-2.522878,6.20731,3.897595,-0.959498,-6.231694,4.714148,2.483671,6.994281,-5.274708,6.712856,-2.968419,1.316752,-0.536743,-4.4253,23
5.665484,8.095169,-2.149241,5.495594,4.388305,-2.321906,-7.753589,2.346158,1.608334,4.156755,-5.117308,6.043321,-1.761686,0.585302,0.643026,-0.824129,11
7.612757,11.378492,-0.647213,6.90574,7.291678,0.703323,-6.323732,5.6604,6.207364,4.191551,-4.021871,10.20731,-3.204579,-1.339522,0.913768,-0.666827,23
5.375907,6.354378,0.73677,8.5001,4.697903,-4.877077,-10.575994,0.901573,2.95782,5.644828,-4.07374,7.753302,1.01675,-1.012581,0.016571,6.805749,1
4.520995,6.992573,-0.082366,7.340189,6.024459,-4.913045,-7.2724,4.973823,3.678294,3.108307,-3.418965,6.841523,-1.798849,-0.432539,-0.052564,6.344795,10
4.844192,5.896308,-1.072394,7.036319,5.024298,-4.765332,-8.906862,2.178039,3.154314,5.699895,-4.0606,5.357422,0.483138,0.315176,0.857392,3.038349,8
4.407166,3.004801,0.771367,6.839443,1.373061,-2.581081,-8.095374,4.969617,0.334988,0.878894,-5.786105,5.958234,-1.872051,-1.544892,-0.437188,0.552631,6
6.310444,5.28996,-1.556886,3.07202,6.190023,-2.581522,-7.668619,8.09579,1.039642,0.61317,-5.345181,3.536311,-2.332074,2.804858,-0.805752,0.900773,22
7.941317,8.780956,-1.987037,5.864761,6.931546,-1.761776,-7.368515,6.305433,3.812261,3.535432,-4.037366,7.010052,-2.52074,0.950333,1.217367,1.407521,4
7.361277,2.663393,-1.670564,4.495621,3.05585,-0.35146,-8.291595,9.895364,2.15291,3.476511,-4.996198,4.237296,-2.384183,2.131304,-0.818952,-7.573574,22
4.7899,2.952356,0.089212,7.097267,1.57456,-1.796461,-8.575693,3.250055,3.619714,5.982436,-4.701321,7.007961,-2.14666,-2.232241,0.128466,-4.995314,8
5.161103,2.363953,-0.218326,6.009947,1.743383,-2.221186,-8.973171,5.025892,4.125603,2.181073,-1.981593,6.152831,-3.533774,-5.710829,2.450252,-1.015418,2
5.092661,-0.886562,-1.997948,5.38497,-1.192773,-0.425759,-7.963,9.048001,1.734617,5.58982,-7.463969,3.521721,-2.942447,-1.259967,-1.652742,-5.221879,23
5.907436,5.105942,0.202893,6.802457,0.723568,-0.904805,-10.58807,0.691119,-0.917448,5.326114,-5.690471,7.819906,-1.07505,-1.555862,-1.504743,-0.00661,18
5.492206,5.327426,-1.000669,5.116414,3.147327,-0.746746,-7.940214,5.994783,2.352611,2.510534,-2.615839,6.347273,-2.679294,-1.247601,-0.368956,0.009976,10
5.372822,4.049552,-0.503239,6.560219,2.006154,-1.436584,-8.009525,4.005325,1.643857,3.267363,-6.422392,6.182186,-1.796559,-1.853606,0.091966,1.773186,6
7.22789,8.546044,-1.613713,5.710774,5.587234,0.196415,-6.753402,6.37717,3.807769,3.075667,-3.870613,7.264213,-2.543683,-0.903123,1.279914,-1.291902,4
4.293567,4.431601,-1.696911,1.364081,3.41522,-3.275425,-7.447158,7.87411,-0.437758,-1.868124,-2.486728,3.183502,-5.247938,1.118163,-0.914952,-2.570949,16
6.485781,8.290633,-1.653799,5.122683,6.398918,-2.261238,-6.489979,5.921042,2.706052,1.584087,-4.877949,6.020172,-2.149881,1.144363,0.627629,3.354747,4
5.176651,1.73518,-0.232378,1.230256,3.248586,-2.096736,-6.953207,3.865805,-0.553045,1.710919,-1.809811,2.112063,-1.57225,-0.656203,0.548805,-2.663002,7
5.702444,4.113374,0.227009,5.830017,1.760707,-0.018312,-7.124203,4.23576,1.877058,2.477039,-5.668852,6.176573,-0.715048,-2.222478,0.49817,-0.836221,12
3.970212,3.964578,-0.088738,6.831289,3.420926,-5.733829,-8.944353,3.45257,1.09435,2.203938,-5.24141,5.188983,-1.622485,-1.862644,0.326652,6.078358,6
7.58968,5.997727,-0.150794,8.259925,3.988895,0.191244,-8.656269,8.390497,5.762694,6.357212,-1.387414,10.162554,-4.481178,-3.266121,-0.79816,0.440813,10
4.022131,7.398257,-0.62363,4.988008,5.766112,-4.244027,-6.733657,5.926681,2.575834,0.222296,-4.031002,5.299323,-2.138236,-0.045736,-0.056757,2.205158,3
5.100193,2.024189,1.39431,6.859288,2.384884,-2.406943,-7.503567,7.440647,3.859647,3.60111,-3.867585,6.209394,-1.022203,-2.762941,-0.075936,-2.981408,24
4.686814,3.681498,-0.219257,5.937278,1.297733,-1.437998,-7.177181,3.772159,0.34218,4.658246,-5.818873,5.339344,-0.729448,-0.927052,-0.950869,-3.154142,6
6.896935,8.34235,-0.19342,7.891421,6.125235,-1.090335,-6.75917,6.180838,4.564641,5.789897,-3.949306,8.178468,0.379686,0.812088,-0.873342,3.561172,19
9.746941,11.909214,-1.234953,8.89502,7.634014,3.477358,-4.779523,8.252764,7.805484,6.194932,-2.592255,10.923743,-0.061988,0.377009,1.058792,2.146908,19
5.675282,3.211436,0.181236,2.589146,4.492535,-2.983763,-8.197155,8.538875,-0.105391,0.634876,-4.245714,4.212327,-4.565533,-0.820432,-1.725641,-0.472349,16
3.337151,1.586727,-1.520324,4.622434,2.71404,-7.186164,-10.214884,1.93338,0.776056,3.017268,-4.136791,2.107864,-0.779628,-0.167748,1.580904,-0.175582,7
6.183743,8.499823,-1.099326,5.597214,5.892589,-0.942842,-7.140728,5.748133,3.955952,2.089372,-4.327071,7.711498,-4.20263,-1.13083,0.539979,1.599142,23
2.646854,5.898673,-2.55211,3.976804,3.544581,-2.667396,-4.265007,7.649454,3.82433,-0.266982,-3.976548,3.904896,-4.850394,-1.874628,1.119557,-2.028214,9
4.919155,8.055128,-0.014798,8.2756,7.124559,-6.319093,-9.367407,2.534369,5.005741,5.053812,-3.716488,7.047661,0.582538,0.163573,1.396156,1.376395,8
7.546123,11.07116,0.372989,8.828421,8.08192,-0.64031,-6.536475,7.943179,6.175858,2.867381,-2.224927,10.284327,-1.814633,-0.711615,1.263167,0.467417,14
3.836146,4.501913,-2.301026,3.893832,2.338442,-0.687012,-5.245717,6.018971,3.30743,1.386713,-4.572833,3.891798,-3.476842,-1.672408,1.05134,-2.483673,9
4.475631,5.98977,1.152119,7.017784,4.198911,-6.44062,-10.568284,0.617482,-0.464839,3.759033,-4.867157,6.98776,-1.081023,-0.865846,-0.902734,3.362545,18
6.097194,4.72815,-0.465448,6.147482,4.507879,-1.784517,-8.070897,4.811587,3.085289,3.42343,-4.292454,6.024245,-1.197574,-1.035258,0.255267,6.994103,1
4.600021,1.848736,0.680904,6.797189,2.235511,-5.48644,-10.509156,2.95148,1.374863,4.317723,-4.663972,5.205678,-0.978472,-2.526305,0.551964,0.311853,2
6.577642,7.870738,0.075337,9.438073,3.694643,-0.408494,-8.323798,4.358274,4.72,7.546854,-5.093803,9.804315,0.258521,-0.810071,-1.019005,-0.012131,19
5.045622,5.648962,-0.011242,8.519324,3.535782,-4.702064,-9.276504,3.257407,2.389577,4.032252,-4.269621,7.16189,-0.899454,-2.130411,0.927148,3.296837,5
3.800422,3.800527,-0.262578,6.217902,1.044098,-4.372509,-9.092242,2.492507,-0.667624,4.814296,-5.321053,6.088549,-2.599518,-0.997682,-1.769044,-0.332646,1
6.858597,3.621055,-1.304819,3.317887,2.158997,1.772144,-6.823176,10.328885,3.468962,3.987189,-0.700041,6.60801,-5.624958,-1.881911,-2.03466,-4.482729,16
8.397519,11.509949,-1.144285,6.689356,8.433692,1.021825,-5.551785,6.943253,6.204205,3.917789,-3.653895,8.936241,-0.708785,0.93975,0.830017,2.806226,14
7.717342,9.927804,0.17991,5.778672,5.863979,1.029147,-8.126298,2.435844,1.495727,4.009147,-5.290241,8.051054,1.471327,0.953366,-1.181339,2.334907,13
7.849213,12.28283,-1.571958,6.828071,8.561577,0.080465,-6.356682,5.178036,5.923288,4.421792,-5.179286,8.932442,-0.838182,1.723137,0.526769,2.436215,14
6.649449,6.762132,0.791758,11.346638,2.999916,-0.682279,-8.724899,4.358554,4.950267,6.981795,-4.812549,10.617303,0.639365,-2.384493,-0.245825,4.645256,25
5.404702,4.370544,1.291383,7.360033,2.947385,-5.021223,-11.660779,1.637219,0.402286,4.668995,-4.87383,7.183387,-0.448481,-1.283622,-0.851139,1.692055,13
6.695976,1.581464,0.745347,5.558277,0.62354,0.972963,-5.428505,10.103604,1.271893,4.915306,-4.175674,5.668039,-0.739052,-1.002857,-2.067285,-7.134961,12
3.583204,-0.292477,-0.382368,3.446844,2.019543,-4.795654,-8.615045,5.713714,1.763077,2.038074,-2.45771,2.249361,-1.749422,-1.089126,0.684173,-3.866839,7
8.69306,5.548299,0.003667,3.475359,5.147326,1.216071,-9.210012,7.111057,1.992494,1.823503,-4.404648,6.567509,-2.106538,0.389683,-1.110227,0.946223,20
5.982746,7.773397,1.293442,12.984967,2.785566,-1.878847,-9.753461,4.157188,4.659079,6.269386,-3.925957,11.67143,1.046047,-1.371306,-0.509519,4.099505,25
4.548051,6.988269,0.15538,6.498024,7.25732,-7.0464,-8.64665,2.400869,2.228654,2.884575,-4.59416,5.445991,-0.129065,1.100433,0.129516,8.367709,1
7.428932,3.290778,-0.483525,6.855039,0.318642,2.498646,-8.8067,7.193916,2.937541,5.510172,-1.239781,8.077357,-3.204248,-3.990584,-0.514659,-4.493085,11
4.225328,7.670005,-1.515152,4.314117,5.365786,-3.251555,-5.717962,3.681871,1.04155,0.221792,-4.618577,5.074618,-3.673231,0.17571,0.418338,4.113688,2
3.936984,5.552464,-2.034499,3.716125,3.735722,-1.374999,-4.83385,6.4553,3.310134,0.25932,-4.501143,4.337688,-4.475325,-1.679522,1.097028,-0.959466,9
6.349147,6.740056,-0.252091,7.749202,4.219046,-1.953076,-9.191035,3.106075,3.776631,6.30759,-3.801013,8.110943,-0.672111,-2.041792,0.051941,1.808377,5
6.65974,9.028924,0.621336,9.402005,5.212499,-0.920589,-7.508965,5.438018,5.47925,6.553932,-5.222906,10.154694,0.40083,0.134633,-1.030985,-1.374877,19
5.170201,3.732104,0.168957,6.587059,-0.889769,-0.843284,-8.833658,3.935161,0.440724,2.115532,-6.199395,7.157984,-1.920757,-3.680522,-0.060729,-3.086972,2
4.865592,7.333801,0.424092,7.102515,6.808546,-6.181984,-8.923915,3.003539,3.168054,2.743807,-3.694774,6.655931,0.00687,0.440395,0.368094,7.141522,1
5.654782,5.12806,0.301838,7.008016,2.883242,-0.68448,-8.989788,7.234224,2.49788,1.026837,-5.552248,7.016591,-1.529108,-1.036878,-0.167386,-3.15261,22
3.713458,7.126152,-3.145631,3.00084,2.542528,-1.102954,-6.85969,5.424249,1.835381,-1.129584,-4.466184,4.276748,-5.307478,0.011385,1.320296,-8.946177,9
5.341645,6.990853,0.223071,5.423022,3.266787,-2.97991,-8.960052,0.953158,-1.868383,3.030745,-4.913152,6.73949,-1.756903,-0.845143,-0.957521,0.405098,18
3.65755,3.707186,0.916021,6.172596,1.716831,-4.031347,-9.179228,4.218288,0.973207,3.309571,-2.671771,6.382023,-2.154619,-2.552132,-0.988856,-3.07205,3
6.90268,10.094468,1.466234,7.116863,6.505295,-0.926594,-8.767404,3.494136,1.050861,3.319935,-4.597884,8.504624,1.85854,2.397938,-2.1636,0.775279,13
5.577225,5.137567,2.471465,6.41424,2.090893,-3.78445,-11.614833,-0.321319,-3.357582,4.042486,-5.119976,7.62906,-0.079309,-1.498583,-2.172127,-0.663169,18
6.329726,4.436889,0.79744,8.824574,3.740842,-2.931512,-11.169625,4.259356,3.699026,8.029867,-4.648659,8.674793,-0.808178,-0.167742,-2.148837,2.14456,0
6.008079,10.879987,-5.045538,3.908555,5.935486,0.395261,-7.082461,3.164356,5.572691,2.223092,-7.614562,7.449513,-8.168758,-0.34924,2.378582,-2.003108,23
6.54973,8.278567,-1.03084,7.509088,3.728644,0.578907,-8.421815,4.531981,3.791598,5.128629,-4.435457,9.104895,-2.759718,-2.558386,0.57551,-2.187918,11
6.481987,6.864016,-1.607471,5.221223,4.79023,-1.16913,-6.843357,5.556408,2.856496,4.214403,-4.709915,5.944324,-2.167692,0.043599,0.484314,-3.154923,11
6.517263,5.182411,-0.304616,7.239534,3.926429,-2.788846,-9.65454,5.381015,3.390988,4.672634,-4.245443,7.732423,-2.234373,-1.350923,0.060896,0.969143,5
5.724479,5.274226,-1.48,4.944747,2.773738,-0.342767,-8.004044,5.28707,2.162891,3.100473,-3.049729,6.10925,-2.342391,-1.338279,-0.183689,1.010116,10
6.559648,3.191331,-0.596694,6.776299,-0.112016,0.688985,-9.539076,2.708494,0.975803,4.170755,-7.183441,6.577878,-0.590844,-2.361089,0.545174,-1.142397,6
4.289445,5.565288,-0.791452,4.479233,4.596176,-3.53555,-7.122957,5.395563,1.099366,1.008857,-3.695946,4.716605,-3.654798,-0.08114,-0.219326,0.567327,3
5.445003,5.07168,-0.111173,8.282959,1.942487,-0.655663,-7.750007,5.903834,3.323677,4.078878,-4.646745,8.2181,-1.861669,-3.010544,-0.243815,2.420096,10
5.251299,6.704738,-1.735503,6.058394,3.075509,-1.187988,-7.7904,4.123829,2.327743,3.092013,-4.322398,6.825627,-3.366771,-0.976974,0.573791,-1.046237,22
4.947432,6.806363,0.08276,5.650071,4.679365,-3.866928,-8.084993,3.171904,-0.758633,1.809412,-5.107898,6.150873,-1.973812,1.105645,-1.617907,4.679645,18
5.116861,4.034715,1.348484,7.269049,2.712908,-1.666346,-7.317301,3.294916,3.788391,4.7684,-0.724659,7.377311,0.020152,-3.054047,1.15519,-0.387711,17
4.715207,2.080821,-0.65012,2.576836,3.118651,-3.20574,-9.080709,8.675258,-0.319605,0.508488,-4.921734,3.8199,-6.238306,-1.364449,-1.962476,-0.825031,16
4.960694,7.546298,-0.800301,5.027376,4.395127,-1.913116,-7.003148,4.456899,1.782663,2.539366,-3.820728,6.461757,-2.90012,-1.308838,-0.093827,-0.346442,3
5.816967,5.850078,-1.498606,5.434227,2.842666,-0.407398,-8.232199,3.191192,2.377823,3.888379,-5.775769,6.580021,-3.336924,-2.061358,0.773031,-1.931863,11
7.107968,3.718268,0.569531,4.958399,2.252062,0.796098,-9.085023,8.505057,0.988424,2.78416,-5.224831,6.715143,-1.620385,-0.821417,-2.566577,-3.599874,20
6.2943,7.745587,-0.567792,6.036879,4.095394,-0.931699,-6.948121,4.834801,2.282983,3.546976,-2.592958,8.250997,-3.200188,-1.392907,0.089591,-0.311168,4
6.380821,10.128514,0.937297,6.220001,6.113836,-1.462211,-8.234033,2.177023,-0.418046,2.364178,-5.039749,7.453702,1.95014,2.213963,-1.875117,3.466422,13
5.340891,6.827431,0.697956,5.874432,6.940332,-3.921599,-5.475557,4.810277,3.6351,2.05544,-1.505866,6.103957,-0.395286,-0.491226,1.416002,4.997803,17
6.101198,7.305776,-0.786672,8.276095,1.377385,0.143617,-7.963624,3.510331,0.930611,3.296414,-6.030384,8.17227,-0.268771,0.325586,-0.082356,-2.432481,6
6.590474,5.79551,-1.871732,3.79756,5.00904,-0.889207,-8.509966,2.991671,2.219064,2.926577,-3.96114,4.979828,-2.353135,-0.769329,1.186559,4.893419,1
4.804064,5.788531,-0.70752,5.314729,3.791849,-2.393225,-7.912364,6.329497,1.629273,0.9997,-2.757166,5.930067,-2.699218,0.365404,-0.536203,-0.955165,10
5.096761,1.025935,-0.800797,6.619247,0.362378,-1.649626,-8.202485,4.459188,1.417825,5.953941,-7.935913,4.424035,-0.794347,-0.75933,-0.609251,-2.781069,2
6.370285,3.581032,0.098927,6.660072,3.048738,-1.167514,-9.387001,4.068808,2.911995,4.377565,-4.030226,6.522588,-0.033181,-1.631568,0.09588,6.423773,1
4.677068,4.411297,-0.35739,5.388488,2.521779,-2.304324,-7.876636,2.741438,1.307781,3.462557,-4.960374,5.754745,-2.128367,-1.704617,0.022614,1.486305,2
9.274787,11.049287,-0.928933,7.748507,6.731584,2.379949,-7.430449,6.776091,6.436441,4.767885,-4.117383,10.628158,-1.933955,-1.372388,1.335351,-1.310358,14
6.468391,8.166938,-1.099758,6.093381,5.53944,-0.839621,-6.739876,5.458376,4.064919,2.233994,-5.326107,7.32288,-2.316854,-0.571542,0.923402,1.12748,4
5.671153,7.060605,-2.504075,2.449246,7.764525,-2.869902,-7.712426,7.657127,3.317494,-0.67692,-6.608466,4.569795,-6.117592,1.867012,-0.3265,3.681562,20
5.768077,8.413334,1.418905,8.373947,5.932474,-4.058619,-9.927761,2.947967,1.641305,5.320574,-4.524603,9.50038,-2.112148,-0.253535,-2.33546,3.8276,0
6.878852,8.239514,-0.23999,6.831187,6.950502,-0.719423,-5.960714,8.735583,6.194406,3.729869,-4.046253,8.087604,-1.289533,0.781287,-0.561749,0.593585,24
9.690268,11.257133,-1.603695,7.799795,8.367832,0.555173,-7.568494,7.890622,7.217333,6.202281,-3.364008,10.04619,-1.800248,1.21138,0.801752,-1.325524,14
5.985915,8.324271,1.409747,13.511369,3.086258,-1.768837,-9.300924,4.10113,5.276449,6.702706,-4.023007,12.301299,0.765538,-2.093678,-0.362522,4.920236,25
7.218903,3.654381,-0.877064,3.3857,2.342466,-0.619053,-7.93553,8.049603,-0.671802,4.135361,-2.695252,4.968821,-2.888642,1.17159,-2.508783,-4.206277,16
9.996314,11.542998,0.057828,9.871394,7.00478,3.317453,-5.56594,7.246092,6.259449,7.294436,-2.257039,11.346613,1.587065,-0.557899,0.663288,2.478248,19
